season,player,link,tm,mp
2018,Yogi Ferrell,/players/f/ferreyo01.html,DAL,2279.6
2018,Dorian Finney-Smith,/players/f/finnedo01.html,DAL,447.3
2018,Bryn Forbes,/players/f/forbebr01.html,SAS,1520
2018,Evan Fournier,/players/f/fournev01.html,ORL,1835.4
2018,De'Aaron Fox,/players/f/foxde01.html,SAC,2029.4
2018,Tim Frazier,/players/f/fraziti01.html,WAS,837.8
2018,Channing Frye,/players/f/fryech01.html,CLE,545.6
2018,Channing Frye,/players/f/fryech01.html,LAL,150.29999999999998
2018,Markelle Fultz,/players/f/fultzma01.html,PHI,253.40000000000003
2018,Danilo Gallinari,/players/g/gallida01.html,LAC,672
2018,Langston Galloway,/players/g/gallola01.html,DET,864.2
2018,Marc Gasol,/players/g/gasolma01.html,MEM,2409
2018,Pau Gasol,/players/g/gasolpa01.html,SAS,1809.5
2018,Rudy Gay,/players/g/gayru01.html,SAS,1231.2
2018,Paul George,/players/g/georgpa01.html,OKC,2891.4
2018,Marcus Georges-Hunt,/players/g/georgma01.html,MIN,222.6
2018,Jonathan Gibson,/players/g/gibsojo01.html,BOS,40
2018,Taj Gibson,/players/g/gibsota01.html,MIN,2722.4
2018,Manu Ginóbili,/players/g/ginobma01.html,SAS,1300
2018,Rudy Gobert,/players/g/goberru01.html,UTA,1814.3999999999999
2018,Aaron Gordon,/players/g/gordoaa01.html,ORL,1908.1999999999998
2018,Eric Gordon,/players/g/gordoer01.html,HOU,2152.7999999999997
2018,Marcin Gortat,/players/g/gortama01.html,WAS,2074.6
2018,Treveon Graham,/players/g/grahatr01.html,CHO,1052.1
2018,Jerami Grant,/players/g/grantje01.html,OKC,1644.3
2018,Jerian Grant,/players/g/grantje02.html,CHI,1687.2
2018,Josh Gray,/players/g/grayjo01.html,PHO,86
2018,Danny Green,/players/g/greenda02.html,SAS,1792
2018,Draymond Green,/players/g/greendr01.html,GSW,2289
2018,Gerald Green,/players/g/greenge01.html,HOU,930.6999999999999
2018,JaMychal Green,/players/g/greenja01.html,MEM,1540
2018,Jeff Green,/players/g/greenje02.html,CLE,1825.1999999999998
2018,Blake Griffin,/players/g/griffbl01.html,LAC,1138.5
2018,Blake Griffin,/players/g/griffbl01.html,DET,830.0000000000001
2018,Daniel Hamilton,/players/h/hamilda02.html,OKC,28.200000000000003
2018,Tim Hardaway Jr.,/players/h/hardati02.html,NYK,1886.7
2018,James Harden,/players/h/hardeja01.html,HOU,2548.7999999999997
2018,Maurice Harkless,/players/h/harklma01.html,POR,1262.6
2018,Montrezl Harrell,/players/h/harremo01.html,LAC,1292
2018,Devin Harris,/players/h/harride01.html,DAL,805.2
2018,Devin Harris,/players/h/harride01.html,DEN,531.9
2018,Gary Harris,/players/h/harriga01.html,DEN,2304.7999999999997
2018,Joe Harris,/players/h/harrijo01.html,BRK,1973.4
2018,Tobias Harris,/players/h/harrito02.html,DET,1564.8000000000002
2018,Tobias Harris,/players/h/harrito02.html,LAC,1104
2018,Aaron Harrison,/players/h/harriaa01.html,DAL,233.1
2018,Andrew Harrison,/players/h/harrian01.html,MEM,1327.2
2018,Shaquille Harrison,/players/h/harrish01.html,PHO,384.09999999999997
2018,Josh Hart,/players/h/hartjo01.html,LAL,1461.6
2018,Udonis Haslem,/players/h/hasleud01.html,MIA,71.39999999999999
2018,Nigel Hayes,/players/h/hayesni01.html,LAL,11
2018,Nigel Hayes,/players/h/hayesni01.html,TOR,6
2018,Nigel Hayes,/players/h/hayesni01.html,SAC,105
2018,Gordon Hayward,/players/h/haywago01.html,BOS,5
2018,Reggie Hearn,/players/h/hearnre01.html,DET,6.8999999999999995
2018,Myke Henry,/players/h/henrymy01.html,MEM,378
2018,John Henson,/players/h/hensojo01.html,MIL,1968.3999999999999
2018,Juan Hernangómez,/players/h/hernaju01.html,DEN,277.5
2018,Willy Hernangómez,/players/h/hernawi01.html,NYK,234
2018,Willy Hernangómez,/players/h/hernawi01.html,CHO,261.8
2018,Mario Hezonja,/players/h/hezonma01.html,ORL,1657.5
2018,Isaiah Hicks,/players/h/hicksis01.html,NYK,239.4
2018,Buddy Hield,/players/h/hieldbu01.html,SAC,2024
2018,Nenê,/players/h/hilarne01.html,HOU,759.1999999999999
2018,George Hill,/players/h/hillge01.html,SAC,1143.8
2018,George Hill,/players/h/hillge01.html,CLE,669.5999999999999
2018,Solomon Hill,/players/h/hillso01.html,NOP,187.2
2018,Darrun Hilliard,/players/h/hillida01.html,SAS,95.2
2018,Jrue Holiday,/players/h/holidjr01.html,NOP,2924.1
2018,Justin Holiday,/players/h/holidju01.html,CHI,2268
2018,John Holland,/players/h/hollajo02.html,CLE,175.2
2018,Rondae Hollis-Jefferson,/players/h/holliro01.html,BRK,1917.6
2018,Richaun Holmes,/players/h/holmeri01.html,PHI,744
2018,Rodney Hood,/players/h/hoodro01.html,UTA,1084.2
2018,Rodney Hood,/players/h/hoodro01.html,CLE,531.3000000000001
2018,Scotty Hopson,/players/h/hopsosc01.html,DAL,8
2018,Al Horford,/players/h/horfoal01.html,BOS,2275.2000000000003
2018,Danuel House,/players/h/houseda01.html,PHO,402.5
2018,Dwight Howard,/players/h/howardw01.html,CHO,2462.4
2018,Josh Huestis,/players/h/huestjo01.html,OKC,979.8
2018,R.J. Hunter,/players/h/hunterj01.html,HOU,45
2018,Vince Hunter,/players/h/huntevi01.html,MEM,7.2
2018,Serge Ibaka,/players/i/ibakase01.html,TOR,2090
2018,Andre Iguodala,/players/i/iguodan01.html,GSW,1619.2
2018,Ersan İlyasova,/players/i/ilyaser01.html,ATL,1173
2018,Ersan İlyasova,/players/i/ilyaser01.html,PHI,554.3000000000001
2018,Joe Ingles,/players/i/inglejo01.html,UTA,2574.7999999999997
2018,Andre Ingram,/players/i/ingraan01.html,LAL,64
2018,Brandon Ingram,/players/i/ingrabr01.html,LAL,1976.5
2018,Kyrie Irving,/players/i/irvinky01.html,BOS,1932.0000000000002
2018,Jonathan Isaac,/players/i/isaacjo01.html,ORL,537.3
2018,Wesley Iwundu,/players/i/iwundwe01.html,ORL,1023
2018,Jarrett Jack,/players/j/jackja01.html,NYK,1550
2018,Aaron Jackson,/players/j/jacksaa01.html,HOU,35
2018,Demetrius Jackson,/players/j/jacksde01.html,HOU,63.599999999999994
2018,Demetrius Jackson,/players/j/jacksde01.html,PHI,17.1
2018,Josh Jackson,/players/j/jacksjo02.html,PHO,1955.8
2018,Justin Jackson,/players/j/jacksju01.html,SAC,1502.8000000000002
2018,Reggie Jackson,/players/j/jacksre01.html,DET,1201.5
2018,LeBron James,/players/j/jamesle01.html,CLE,3025.7999999999997
2018,Mike James,/players/j/jamesmi02.html,PHO,668.8
2018,Mike James,/players/j/jamesmi02.html,NOP,18
2018,Al Jefferson,/players/j/jeffeal01.html,IND,482.40000000000003
2018,Richard Jefferson,/players/j/jefferi01.html,DEN,164
2018,Brandon Jennings,/players/j/jennibr01.html,MIL,204.4
2018,Jonas Jerebko,/players/j/jerebjo01.html,UTA,1132.2
2018,Amir Johnson,/players/j/johnsam01.html,PHI,1169.2
2018,Brice Johnson,/players/j/johnsbr02.html,LAC,37.800000000000004
2018,Brice Johnson,/players/j/johnsbr02.html,MEM,60.300000000000004
2018,Dakari Johnson,/players/j/johnsda04.html,OKC,161.20000000000002
2018,James Johnson,/players/j/johnsja01.html,MIA,1941.8000000000002
2018,Joe Johnson,/players/j/johnsjo02.html,UTA,700.8
2018,Joe Johnson,/players/j/johnsjo02.html,HOU,506
2018,Omari Johnson,/players/j/johnsom01.html,MEM,75.2
2018,Stanley Johnson,/players/j/johnsst04.html,DET,1890.6
2018,Tyler Johnson,/players/j/johnsty01.html,MIA,2052
2018,Wesley Johnson,/players/j/johnswe01.html,LAC,1487.4
2018,Nikola Jokić,/players/j/jokicni01.html,DEN,2445
2018,Damian Jones,/players/j/jonesda03.html,GSW,88.5
2018,Derrick Jones Jr.,/players/j/jonesde02.html,PHO,33
2018,Derrick Jones Jr.,/players/j/jonesde02.html,MIA,211.4
2018,Jalen Jones,/players/j/jonesja04.html,NOP,19.2
2018,Jalen Jones,/players/j/jonesja04.html,DAL,162
2018,Tyus Jones,/players/j/jonesty01.html,MIN,1467.8
2018,DeAndre Jordan,/players/j/jordade01.html,LAC,2425.5
2018,Cory Joseph,/players/j/josepco01.html,IND,2214
2018,Frank Kaminsky,/players/k/kaminfr01.html,CHO,1832.8
2018,Enes Kanter,/players/k/kanteen01.html,NYK,1831.8
2018,Luke Kennard,/players/k/kennalu01.html,DET,1460
2018,Michael Kidd-Gilchrist,/players/k/kiddgmi01.html,CHO,1850
2018,Sean Kilpatrick,/players/k/kilpase01.html,BRK,182.4
2018,Sean Kilpatrick,/players/k/kilpase01.html,MIL,204.70000000000002
2018,Sean Kilpatrick,/players/k/kilpase01.html,LAC,38
2018,Sean Kilpatrick,/players/k/kilpase01.html,CHI,214.20000000000002
2018,Maxi Kleber,/players/k/klebima01.html,DAL,1209.6000000000001
2018,Furkan Korkmaz,/players/k/korkmfu01.html,PHI,79.8
2018,Luke Kornet,/players/k/kornelu01.html,NYK,326
2018,Kyle Korver,/players/k/korveky01.html,CLE,1576.8000000000002
2018,Kosta Koufos,/players/k/koufoko01.html,SAC,1391.6000000000001
2018,Kyle Kuzma,/players/k/kuzmaky01.html,LAL,2402.4
2018,Mindaugas Kuzminskas,/players/k/kuzmimi01.html,NYK,2
2018,Skal Labissière,/players/l/labissk01.html,SAC,1242
2018,Jeremy Lamb,/players/l/lambje01.html,CHO,1968
2018,Shane Larkin,/players/l/larkish01.html,BOS,777.6
2018,Joffrey Lauvergne,/players/l/lauvejo01.html,SAS,533.5
2018,Zach LaVine,/players/l/lavinza01.html,CHI,655.2
2018,Jake Layman,/players/l/laymaja01.html,POR,161
2018,T.J. Leaf,/players/l/leaftj01.html,IND,461.09999999999997
2018,Courtney Lee,/players/l/leeco01.html,NYK,2310.4
2018,Damion Lee,/players/l/leeda03.html,ATL,403.5
2018,Walt Lemon Jr.,/players/l/lemonwa01.html,NOP,35
2018,Alex Len,/players/l/lenal01.html,PHO,1393.8
2018,Kawhi Leonard,/players/l/leonaka01.html,SAS,209.70000000000002
2018,Meyers Leonard,/players/l/leoname01.html,POR,254.1
2018,Jon Leuer,/players/l/leuerjo01.html,DET,136
2018,Caris LeVert,/players/l/leverca01.html,BRK,1867.3
2018,DeAndre Liggins,/players/l/liggide01.html,MIL,480.5
2018,DeAndre Liggins,/players/l/liggide01.html,NOP,243
2018,Damian Lillard,/players/l/lillada01.html,POR,2671.8
2018,Jeremy Lin,/players/l/linje01.html,BRK,25
2018,Shaun Livingston,/players/l/livinsh01.html,GSW,1128.9
2018,Kevon Looney,/players/l/looneke01.html,GSW,910.8000000000001
2018,Brook Lopez,/players/l/lopezbr01.html,LAL,1731.6
2018,Robin Lopez,/players/l/lopezro01.html,CHI,1689.6
2018,Kevin Love,/players/l/loveke01.html,CLE,1652
2018,Kyle Lowry,/players/l/lowryky01.html,TOR,2511.6000000000004
2018,Timothé Luwawu-Cabarrot,/players/l/luwawti01.html,PHI,806
2018,Tyler Lydon,/players/l/lydonty01.html,DEN,2
2018,Trey Lyles,/players/l/lylestr01.html,DEN,1394.3000000000002
2018,Shelvin Mack,/players/m/macksh01.html,ORL,1366.2
2018,Josh Magette,/players/m/magetjo01.html,ATL,216
2018,Ian Mahinmi,/players/m/mahinia01.html,WAS,1147.3
2018,Thon Maker,/players/m/makerth01.html,MIL,1235.8
2018,Boban Marjanović,/players/m/marjabo01.html,DET,171
2018,Boban Marjanović,/players/m/marjabo01.html,LAC,166
2018,Lauri Markkanen,/players/m/markkla01.html,CHI,2019.6
2018,Jarell Martin,/players/m/martija01.html,MEM,1664.4
2018,Frank Mason III,/players/m/masonfr01.html,SAC,982.8
2018,Mangok Mathiang,/players/m/mathima01.html,CHO,20
2018,Wesley Matthews,/players/m/matthwe02.html,DAL,2129.3999999999996
2018,Luc Mbah a Moute,/players/m/mbahalu01.html,HOU,1561.6000000000001
2018,James Michael McAdoo,/players/m/mcadoja01.html,PHI,18
2018,Patrick McCaw,/players/m/mccawpa01.html,GSW,963.3
2018,CJ McCollum,/players/m/mccolcj01.html,POR,2924.1
2018,T.J. McConnell,/players/m/mccontj01.html,PHI,1702.3999999999999
2018,Erik McCree,/players/m/mccreer01.html,UTA,8
2018,Chris McCullough,/players/m/mcculch01.html,WAS,89.3
2018,Doug McDermott,/players/m/mcderdo01.html,NYK,1171.5
2018,Doug McDermott,/players/m/mcderdo01.html,DAL,595.4
2018,JaVale McGee,/players/m/mcgeeja01.html,GSW,617.5
2018,Rodney McGruder,/players/m/mcgruro01.html,MIA,298.8
2018,Trey McKinney-Jones,/players/m/mckintr01.html,IND,1
2018,Alfonzo McKinnie,/players/m/mckinal01.html,TOR,53.199999999999996
2018,Ben McLemore,/players/m/mclembe01.html,MEM,1092
2018,Josh McRoberts,/players/m/mcrobjo01.html,DAL,6
2018,Jodie Meeks,/players/m/meeksjo01.html,WAS,1116.5
2018,Salah Mejri,/players/m/mejrisa01.html,DAL,732
2018,Jordan Mickey,/players/m/mickejo01.html,MIA,282.90000000000003
2018,Khris Middleton,/players/m/middlkh01.html,MIL,2984.7999999999997
2018,C.J. Miles,/players/m/milescj01.html,TOR,1337
2018,Darius Miller,/players/m/milleda01.html,NOP,1943.3999999999999
2018,Malcolm Miller,/players/m/millema01.html,TOR,126
2018,Patty Mills,/players/m/millspa02.html,SAS,2107.4
2018,Paul Millsap,/players/m/millspa01.html,DEN,1143.8
2018,Nikola Mirotić,/players/m/mirotni01.html,CHI,622.5
2018,Nikola Mirotić,/players/m/mirotni01.html,NOP,873
2018,Donovan Mitchell,/players/m/mitchdo01.html,UTA,2638.6
2018,Naz Mitrou-Long,/players/m/mitrona01.html,UTA,1
2018,Malik Monk,/players/m/monkma01.html,CHO,856.8
2018,Greg Monroe,/players/m/monrogr01.html,MIL,79
2018,Greg Monroe,/players/m/monrogr01.html,PHO,466
2018,Greg Monroe,/players/m/monrogr01.html,BOS,496.6
2018,Luis Montero,/players/m/montelu01.html,DET,8
2018,Ben Moore,/players/m/moorebe01.html,IND,9
2018,E'Twaun Moore,/players/m/mooreet01.html,NOP,2583
2018,Eric Moreland,/players/m/moreler01.html,DET,804
2018,Jaylen Morris,/players/m/morrija01.html,ATL,97.80000000000001
2018,Marcus Morris,/players/m/morrima03.html,BOS,1447.2
2018,Markieff Morris,/players/m/morrima02.html,WAS,1971
2018,Monte Morris,/players/m/morrimo01.html,DEN,24.900000000000002
2018,Johnathan Motley,/players/m/motlejo01.html,DAL,176
2018,Timofey Mozgov,/players/m/mozgoti01.html,BRK,359.59999999999997
2018,Emmanuel Mudiay,/players/m/mudiaem01.html,DEN,751.8
2018,Emmanuel Mudiay,/players/m/mudiaem01.html,NYK,492.79999999999995
2018,Shabazz Muhammad,/players/m/muhamsh01.html,MIN,300.8
2018,Shabazz Muhammad,/players/m/muhamsh01.html,MIL,116.6
2018,Xavier Munford,/players/m/munfoxa02.html,MIL,21
2018,Dejounte Murray,/players/m/murrade01.html,SAS,1741.5
2018,Jamal Murray,/players/m/murraja01.html,DEN,2567.7
2018,Mike Muscala,/players/m/muscami01.html,ATL,1060
2018,Abdel Nader,/players/n/naderab01.html,BOS,523.2
2018,Larry Nance Jr.,/players/n/nancela02.html,LAL,924
2018,Larry Nance Jr.,/players/n/nancela02.html,CLE,499.20000000000005
2018,Shabazz Napier,/players/n/napiesh01.html,POR,1531.8
2018,Jameer Nelson,/players/n/nelsoja01.html,NOP,898.6999999999999
2018,Jameer Nelson,/players/n/nelsoja01.html,DET,116.20000000000002
2018,Raul Neto,/players/n/netora01.html,UTA,496.09999999999997
2018,Georges Niang,/players/n/niangge01.html,UTA,32.4
2018,Joakim Noah,/players/n/noahjo01.html,NYK,39.9
2018,Nerlens Noel,/players/n/noelne01.html,DAL,471
2018,Lucas Nogueira,/players/n/noguelu01.html,TOR,416.5
2018,Dirk Nowitzki,/players/n/nowitdi01.html,DAL,1901.8999999999999
2018,Frank Ntilikina,/players/n/ntilila01.html,NYK,1708.1999999999998
2018,Jusuf Nurkić,/players/n/nurkiju01.html,POR,2085.6
2018,David Nwaba,/players/n/nwabada01.html,CHI,1645
2018,Johnny O'Bryant,/players/o/obryajo01.html,CHO,378
2018,Royce O'Neale,/players/o/onealro01.html,UTA,1152.3
2018,Kyle O'Quinn,/players/o/oquinky01.html,NYK,1386
2018,Semi Ojeleye,/players/o/ojelese01.html,BOS,1153.4
2018,Emeka Okafor,/players/o/okafoem01.html,NOP,353.59999999999997
2018,Jahlil Okafor,/players/o/okafoja01.html,PHI,25
2018,Jahlil Okafor,/players/o/okafoja01.html,BRK,327.59999999999997
2018,Victor Oladipo,/players/o/oladivi01.html,IND,2550
2018,Kelly Olynyk,/players/o/olynyke01.html,MIA,1778.3999999999999
2018,Chinanu Onuaku,/players/o/onuakch01.html,HOU,22
2018,Cedi Osman,/players/o/osmande01.html,CLE,671
2018,Kelly Oubre Jr.,/players/o/oubreke01.html,WAS,2227.5
2018,Zaza Pachulia,/players/p/pachuza01.html,GSW,972.9
2018,Marcus Paige,/players/p/paigema01.html,CHO,28
2018,Georgios Papagiannis,/players/p/papagge01.html,SAC,118.4
2018,Georgios Papagiannis,/players/p/papagge01.html,POR,4
2018,Jabari Parker,/players/p/parkeja01.html,MIL,744
2018,Tony Parker,/players/p/parketo01.html,SAS,1072.5
2018,Chandler Parsons,/players/p/parsoch01.html,MEM,691.1999999999999
2018,Patrick Patterson,/players/p/pattepa01.html,OKC,1271
2018,Justin Patton,/players/p/pattoju01.html,MIN,4
2018,Brandon Paul,/players/p/paulbr01.html,SAS,576
2018,Chris Paul,/players/p/paulch01.html,HOU,1844.4
2018,Adreian Payne,/players/p/paynead01.html,ORL,43
2018,Cameron Payne,/players/p/payneca01.html,CHI,582.5
2018,Elfrid Payton,/players/p/paytoel01.html,ORL,1258.4
2018,Elfrid Payton,/players/p/paytoel01.html,PHO,551
2018,Gary Payton II,/players/p/paytoga02.html,MIL,105.60000000000001
2018,Gary Payton II,/players/p/paytoga02.html,LAL,115.5
2018,Kendrick Perkins,/players/p/perkike01.html,CLE,15
2018,London Perrantes,/players/p/perralo01.html,CLE,65.8
2018,Alec Peters,/players/p/peteral01.html,PHO,226
2018,Marshall Plumlee,/players/p/plumlma02.html,MIL,52
2018,Mason Plumlee,/players/p/plumlma01.html,DEN,1435.6
2018,Miles Plumlee,/players/p/plumlmi01.html,ATL,918.5
2018,Jakob Pöltl,/players/p/poeltja01.html,TOR,1525.2
2018,Quincy Pondexter,/players/p/pondequ01.html,CHI,195.5
2018,Otto Porter,/players/p/porteot01.html,WAS,2433.2000000000003
2018,Bobby Portis,/players/p/portibo01.html,CHI,1642.5
2018,Kristaps Porziņģis,/players/p/porzikr01.html,NYK,1555.1999999999998
2018,Dwight Powell,/players/p/poweldw01.html,DAL,1674.8
2018,Norman Powell,/players/p/powelno01.html,TOR,1064
2018,Alex Poythress,/players/p/poythal01.html,IND,105
2018,Jacob Pullen,/players/p/pulleja01.html,PHI,6
2018,Rodney Purvis,/players/p/purviro01.html,ORL,289.6
2018,Zhou Qi,/players/q/qizh01.html,HOU,124.2
2018,Tim Quarterman,/players/q/quartti01.html,HOU,12.899999999999999
2018,Ivan Rabb,/players/r/rabbiv01.html,MEM,514.8000000000001
2018,Julius Randle,/players/r/randlju01.html,LAL,2189.4
2018,Zach Randolph,/players/r/randoza01.html,SAC,1510.4
2018,Xavier Rathan-Mayes,/players/r/rathaxa01.html,MEM,118
2018,J.J. Redick,/players/r/redicjj01.html,PHI,2114
2018,Davon Reed,/players/r/reedda01.html,PHO,241.5
2018,Willie Reed,/players/r/reedwi02.html,LAC,417.29999999999995
2018,Willie Reed,/players/r/reedwi02.html,DET,9
2018,Josh Richardson,/players/r/richajo01.html,MIA,2689.2000000000003
2018,Malachi Richardson,/players/r/richama01.html,SAC,320
2018,Malachi Richardson,/players/r/richama01.html,TOR,5
2018,Austin Rivers,/players/r/riverau01.html,LAC,2055.7000000000003
2018,Andre Roberson,/players/r/roberan03.html,OKC,1037.4
2018,Devin Robinson,/players/r/robinde01.html,WAS,13
2018,Glenn Robinson III,/players/r/robingl02.html,IND,338.09999999999997
2018,Rajon Rondo,/players/r/rondora01.html,NOP,1703
2018,Derrick Rose,/players/r/rosede01.html,CLE,308.8
2018,Derrick Rose,/players/r/rosede01.html,MIN,111.60000000000001
2018,Terrence Ross,/players/r/rosste01.html,ORL,600
2018,Terry Rozier,/players/r/roziete01.html,BOS,2072
2018,Ricky Rubio,/players/r/rubiori01.html,UTA,2256.1
2018,D'Angelo Russell,/players/r/russeda01.html,BRK,1233.6
2018,Domantas Sabonis,/players/s/sabondo01.html,IND,1813
2018,JaKarr Sampson,/players/s/sampsja02.html,SAC,343.2
2018,Dario Šarić,/players/s/saricda01.html,PHI,2308.8
2018,Tomáš Satoranský,/players/s/satorto01.html,WAS,1642.5
2018,Dennis Schröder,/players/s/schrode01.html,ATL,2077
2018,Mike Scott,/players/s/scottmi01.html,WAS,1406
2018,Thabo Sefolosha,/players/s/sefolth01.html,UTA,805.6
2018,Wayne Selden,/players/s/seldewa01.html,MEM,693
2018,Ramon Sessions,/players/s/sessira01.html,NYK,166.4
2018,Ramon Sessions,/players/s/sessira01.html,WAS,225
2018,Iman Shumpert,/players/s/shumpim01.html,CLE,275.8
2018,Pascal Siakam,/players/s/siakapa01.html,TOR,1676.7
2018,Xavier Silas,/players/s/silasxa01.html,BOS,7
2018,Ben Simmons,/players/s/simmobe01.html,PHI,2729.7000000000003
2018,Jonathon Simmons,/players/s/simmojo02.html,ORL,2028.6
2018,Kobi Simmons,/players/s/simmoko01.html,MEM,643.2
2018,Kyle Singler,/players/s/singlky01.html,OKC,58.800000000000004
2018,Marcus Smart,/players/s/smartma01.html,BOS,1614.6
2018,Dennis Smith Jr.,/players/s/smithde03.html,DAL,2049.2999999999997
2018,Ish Smith,/players/s/smithis01.html,DET,2041.8
2018,J.R. Smith,/players/s/smithjr01.html,CLE,2248
2018,Jason Smith,/players/s/smithja02.html,WAS,283.8
2018,Josh Smith,/players/s/smithjo03.html,NOP,12
2018,Tony Snell,/players/s/snellto01.html,MIL,2055
2018,Marreese Speights,/players/s/speigma01.html,ORL,676
2018,Nik Stauskas,/players/s/stausni01.html,PHI,45
2018,Nik Stauskas,/players/s/stausni01.html,BRK,479.5
2018,Lance Stephenson,/players/s/stephla01.html,IND,1853.2
2018,David Stockton,/players/s/stockda01.html,UTA,9
2018,Julyan Stone,/players/s/stoneju01.html,CHO,174.79999999999998
2018,Edmond Sumner,/players/s/sumneed01.html,IND,2
2018,Caleb Swanigan,/players/s/swanica01.html,POR,189
2018,Jayson Tatum,/players/t/tatumja01.html,BOS,2440
2018,Isaiah Taylor,/players/t/taylois01.html,ATL,1165.8
2018,Jeff Teague,/players/t/teaguje01.html,MIN,2310
2018,Marquis Teague,/players/t/teaguma01.html,MEM,74.1
2018,Mirza Teletović,/players/t/teletmi01.html,MIL,159
2018,Garrett Temple,/players/t/templga01.html,SAC,1612
2018,Miloš Teodosić,/players/t/teodomi01.html,LAC,1134
2018,Jason Terry,/players/t/terryja01.html,MIL,816
2018,Daniel Theis,/players/t/theisda01.html,BOS,938.7
2018,Isaiah Thomas,/players/t/thomais02.html,CLE,406.5
2018,Isaiah Thomas,/players/t/thomais02.html,LAL,455.6
2018,Lance Thomas,/players/t/thomala01.html,NYK,1350.5
2018,Klay Thompson,/players/t/thompkl01.html,GSW,2503.8999999999996
2018,Tristan Thompson,/players/t/thomptr01.html,CLE,1070.6
2018,Sindarius Thornwell,/players/t/thornsi01.html,LAC,1153.4
2018,Anthony Tolliver,/players/t/tollian01.html,DET,1753.8
2018,Karl-Anthony Towns,/players/t/townska01.html,MIN,2919.2000000000003
2018,P.J. Tucker,/players/t/tuckepj01.html,HOU,2279.6
2018,Evan Turner,/players/t/turneev01.html,POR,2030.3
2018,Myles Turner,/players/t/turnemy01.html,IND,1833
2018,Ekpe Udoh,/players/u/udohek01.html,UTA,812.7
2018,Tyler Ulis,/players/u/ulisty01.html,PHO,1661.3999999999999
2018,Jonas Valančiūnas,/players/v/valanjo01.html,TOR,1724.8
2018,Denzel Valentine,/players/v/valende01.html,CHI,2094.4
2018,Fred VanVleet,/players/v/vanvlfr01.html,TOR,1520
2018,Rashad Vaughn,/players/v/vaughra01.html,MIL,173.8
2018,Rashad Vaughn,/players/v/vaughra01.html,BRK,4
2018,Rashad Vaughn,/players/v/vaughra01.html,ORL,35
2018,Noah Vonleh,/players/v/vonleno01.html,POR,475.2
2018,Noah Vonleh,/players/v/vonleno01.html,CHI,399
2018,Nikola Vučević,/players/v/vucevni01.html,ORL,1681.5
2018,Dwyane Wade,/players/w/wadedw01.html,CLE,1067.2
2018,Dwyane Wade,/players/w/wadedw01.html,MIA,466.2
2018,Dion Waiters,/players/w/waitedi01.html,MIA,918
2018,Kemba Walker,/players/w/walkeke02.html,CHO,2736
2018,John Wall,/players/w/walljo01.html,WAS,1410.3999999999999
2018,Tyrone Wallace,/players/w/wallaty01.html,LAC,852
2018,Taurean Prince,/players/p/princta02.html,ATL,2460
2018,Derrick Walton,/players/w/waltode01.html,MIA,147.2
2018,Jameel Warney,/players/w/warneja01.html,DAL,27
2018,T.J. Warren,/players/w/warretj01.html,PHO,2145
2018,Travis Wear,/players/w/weartr01.html,LAL,227.8
2018,James Webb III,/players/w/webbja01.html,BRK,120
2018,Briante Weber,/players/w/weberbr01.html,HOU,118.3
2018,Briante Weber,/players/w/weberbr01.html,MEM,119
2018,David West,/players/w/westda01.html,GSW,1000.0999999999999
2018,Russell Westbrook,/players/w/westbru01.html,OKC,2912
2018,Andrew White,/players/w/whitean01.html,ATL,208.5
2018,Derrick White,/players/w/whitede01.html,SAS,139.39999999999998
2018,Okaro White,/players/w/whiteok01.html,MIA,79.80000000000001
2018,Isaiah Whitehead,/players/w/whiteis01.html,BRK,180.8
2018,Hassan Whiteside,/players/w/whiteha01.html,MIA,1366.2
2018,Andrew Wiggins,/players/w/wiggian01.html,MIN,2976.6
2018,Jacob Wiley,/players/w/wileyja01.html,BRK,33
2018,Damien Wilkins,/players/w/wilkida02.html,IND,152
2018,Alan Williams,/players/w/willial03.html,PHO,70
2018,C.J. Williams,/players/w/willicj01.html,LAC,706.8000000000001
2018,Derrick Williams,/players/w/willide02.html,LAL,9
2018,Lou Williams,/players/w/willilo02.html,LAC,2591.2
2018,Marvin Williams,/players/w/willima02.html,CHO,2004.6
2018,Matt Williams,/players/w/willima05.html,MIA,11.100000000000001
2018,Troy Williams,/players/w/willitr02.html,HOU,17.2
2018,Troy Williams,/players/w/willitr02.html,NYK,290.70000000000005
2018,D.J. Wilson,/players/w/wilsodj01.html,MIL,70.4
2018,Jamil Wilson,/players/w/wilsoja02.html,LAC,274.5
2018,Justise Winslow,/players/w/winslju01.html,MIA,1679.6
2018,Jeff Withey,/players/w/witheje01.html,DAL,38.699999999999996
2018,Nate Wolters,/players/w/woltena01.html,UTA,19
2018,Brandan Wright,/players/w/wrighbr03.html,MEM,367.2
2018,Brandan Wright,/players/w/wrighbr03.html,HOU,15
2018,Delon Wright,/players/w/wrighde01.html,TOR,1435.2
2018,Guerschon Yabusele,/players/y/yabusgu01.html,BOS,234.29999999999998
2018,James Young,/players/y/youngja01.html,PHI,61.199999999999996
2018,Joe Young,/players/y/youngjo01.html,IND,556.5
2018,Nick Young,/players/y/youngni01.html,GSW,1392
2018,Thaddeus Young,/players/y/youngth01.html,IND,2608.2000000000003
2018,Cody Zeller,/players/z/zelleco01.html,CHO,627
2018,Tyler Zeller,/players/z/zellety01.html,BRK,701.4
2018,Tyler Zeller,/players/z/zellety01.html,MIL,405.59999999999997
